filename,num_words,ttr,gawl,gfw,big,trig,bignofun,trignofun,pos
Lost_Eidolons_Veil_of_the_Witch.txt,48,0.9375,5.0625,world | undertake | takes | tactical | survival | stranded | scattered | rpg | roguelite | recruit,youve lost | your only | world of | with scattered | what youve | undertake a | to reclaim | to fight | the world | tactical rpg,youve lost no | your only means | world of lost | with scattered memories | what youve lost | undertake a perilous | to reclaim what | to fight recruit | the world of | takes from the,world of | world lost | undertake perilous | undertake a | tactical rpg | survival to | survival is | survival fight | stranded on | stranded mysterious,youve lost no | your memories means | world world lost | with scattered memories | what reclaim lost | undertake undertake perilous | to reclaim what | to fight recruit | the world of | takes from the,JJ | NN | NNP | IN | DT | NNS | VBZ | VBP | VB | TO
Magic_The_Gathering_Arena.txt,40,0.825,5.375,magic | friends | world | unlock | strategy | start | playing | planeswalkers | original | multiverse,your strategy | your friends | you to | world start | unlock cards | to discover | the world | the planeswalkers | the original | the multiverse,your strategy meet | your friends unlock | you to discover | world start playing | unlock cards and | to discover your | the world start | the planeswalkers explore | the original fantasy | the multiverse and,magic the | world start | unlock cards | the gathering | strategy meet | start playing | playing free | playing for | planeswalkers explore | original fantasy,your strategy meet | your friends unlock | you empowers discover | world start playing | unlock cards and | to discover your | the world start | the planeswalkers explore | the original fantasy | the multiverse and,NN | DT | NNS | NNP | VB | JJ | IN | PRP$ | CC | VBP
Mechabellum.txt,44,0.8636363636363636,5.4772727272727275,watch | wargame | victory | units | tactical | strategy | strategically | rewarding | place | outthinking,your units | your strategy | your opponents | your enemies | you gain | where you | watch them | wargame where | victory by | units and,your units and | your strategy and | your opponents command | you gain victory | where you gain | watch them destroy | wargame where you | victory by adapting | units and strategically | to watch them,watch them | watch destroy | wargame you | wargame where | wargame gain | victory by | victory adapting | units strategically | units and | tactical wargame,your units and | your strategy and | your opponents command | you gain victory | where wargame gain | watch watch destroy | wargame wargame you | victory victory adapting | units units strategically | to watch them,NN | VB | PRP$ | NNS | IN | VBG | PRP | NNP | DT | CC
Metaphor_ReFantazio.txt,36,0.8333333333333334,4.388888888888889,throne | thus | sits | people | next | monarch | late | king’s | king | heirs,the throne | your fight | with no | will of | will be | thus begins | throne sits | the will | the people | the next,your fight for | with no heirs | will of the | will be elected | thus begins your | throne the throne | throne sits empty | the will of | the throne sits | the people ,heirs the | with no | with heirs | thus begins | throne sits | the throne | sits empty | people  | next monarch | monarch will,your fight for | with with heirs | will monarch elected | will heirs the | thus begins your | throne the throne | throne sits empty | the throne sits | the people  | the next monarch,DT | NN | IN | JJ | VBZ | RB | NNS | MD | VBN | VB
Never_Second_in_Rome.txt,37,0.8648648648648649,4.648648648648648,unit | turn-based | second | rpg | rome | roman | never | management | julius | historical,your character | you will | you are | with rpg | will control | unit under | under his | turnbased historical | the unit | the army,your character and | you will control | you are a | with rpg and | will control both | unit under his | under his command | turnbased historical game | the unit under | the army of,you will | you roman | you control | you are | you a | unit under | unit his | unit command | turnbased historical | second rome,your character and | you you control | you you a | with rpg and | will control both | unit unit his | under unit command | turnbased historical game | the unit under | the army of,NN | NNP | IN | DT | PRP$ | PRP | JJ | CC | VBZ | VBP
Old_World.txt,47,0.8723404255319149,4.787234042553192,dynasty | — | world | watch | wars | wage | strategy | rule | rival | revolutionary,— or | your empire | your dynasty | your court | you leave | you lead | world is | will you | where you | what legacy,— or watch | your empire crumble | your dynasty over | your court and | you leave behind | you lead your | world is a | will you leave | where you lead | what legacy will,— watch | — or | world revolutionary | world is | world a | what legacy | watch your | watch empire | wars manage | wage massive,— — watch | your empire crumble | your dynasty over | your court and | you leave behind | you lead your | world world a | will legacy leave | where game lead | what legacy will,NN | JJ | VB | NNS | PRP$ | NNP | IN | CC | PRP | DT
Rogue_Waters.txt,46,0.8913043478260869,5.369565217391305,crew | waters | use | upper | upgrade | turn-based | train | tactical | ship | seek,your ship | waters is | use powerful | upper hand | upgrade crew | turnbased roguelite | train and | to seek | to gain | through procedurally,your ship and | waters is a | use powerful sea | upgrade crew use | turnbased roguelite play | train and upgrade | to seek revenge | to gain the | through procedurally generated | the upper hand,waters pirate | waters is | waters a | use powerful | upper hand | upgrade crew | turnbased roguelite | train upgrade | train and | tactical turnbased,your ship and | waters waters a | use powerful sea | upgrade crew use | turnbased roguelite play | train train upgrade | to seek revenge | to gain the | through procedurally generated | the upper hand,NN | NNP | JJ | CC | VB | IN | TO | NNS | DT | VBZ
ROMANCE_OF_THE_THREE_KINGDOMS_8_REMAKE.txt,39,0.8717948717948718,5.230769230769231,three | kingdoms | drama | years | war | theater | simulation | series | scenarios | revived,three kingdoms | the three | years enjoy | with the | war infinite | theater of | the largest | the greatest | simulation romance | series with,the three kingdoms | years enjoy the | with the largest | war infinite drama | three kingdoms series | three kingdoms 8 | theater of war | the largest number | the greatest military | simulation romance of,three kingdoms | years enjoy | war infinite | theater war | theater of | the three | simulation romance | series with | series the | series largest,the three kingdoms | years enjoy the | with series largest | war infinite drama | three kingdoms series | three kingdoms 8 | theater theater war | the largest number | the greatest military | simulation romance of,NN | IN | NNP | JJ | DT | NNS | JJS | CD | VBZ | VBP
Root.txt,33,0.9393939393939394,5.575757575757576,woodland | wood | wild | warfare | victory | subtle | strategy | right | play | might,your forest | woodland warfare | wood the | wild wood | warfare comes | to victory | to guide | to crossplatform | the wild | the awardwinning,your forest faction | woodland warfare comes | wood the awardwinning | wild wood the | warfare comes to | victory might makes | to guide your | to crossplatform digital | the wild wood | the awardwinning board,woodland warfare | wood the | wild wood | warfare comes | the awardwinning | subtle strategy | strategy bold | strategy and | right wild | right the,your forest faction | woodland warfare comes | wood the awardwinning | wild wood the | warfare comes to | victory might makes | to guide your | to crossplatform digital | the wild wood | the awardwinning board,NN | JJ | VBZ | TO | VB | NNP | IN | DT | RB | PRP$
Scramble_Battle_of_Britain.txt,41,0.9024390243902439,5.853658536585366,battle | witnessing | tools | tactical | squadrons | simulations | set | scramble | real-time | raf,witnessing realtime | with detailed | tactical dogfighting | squadrons of | simulations and | set in | scramble battle | realtime simulations | raf fighters | players lead,witnessing realtime simulations | with detailed camera | tools scramble battle | tactical dogfighting game | squadrons of luftwaffe | simulations and analyzing | set in 1940 | scramble battle of | realtime simulations and | raf fighters planning,witnessing realtime | tactical dogfighting | squadrons of | squadrons luftwaffe | simulations and | simulations analyzing | set in | set 1940 | scramble battle | realtime simulations,witnessing realtime simulations | with detailed camera | tools scramble battle | tactical dogfighting game | squadrons squadrons luftwaffe | simulations simulations analyzing | set set 1940 | scramble battle of | realtime simulations and | raf fighters planning,NNS | NN | NNP | JJ | IN | VBG | DT | CD | CC | VBZ
Shogun_Showdown.txt,33,0.8787878787878788,5.090909090909091,shogun | upgrade | turn-based | time | tiles | showdown | rogue-like | right | ready | position,yourself and | your tiles | with roguelike | upgrade your | turnbased combat | to get | to face | time upgrade | tiles and | them to,yourself and attack | your tiles and | with roguelike and | upgrade your tiles | turnbased combat game | to get ready | to face the | time upgrade your | tiles and combo | them to get,upgrade your | upgrade tiles | turnbased combat | time upgrade | tiles combo | tiles and | showdown turnbased | showdown is | showdown a | shogun showdown,yourself position attack | your tiles and | with roguelike and | upgrade upgrade tiles | turnbased combat game | to get ready | to face the | time upgrade your | tiles tiles combo | them combo get,VB | JJ | NNP | NN | DT | CC | TO | PRP | NNS | IN
Sid_Meiers_Civilization_V.txt,11,0.9090909090909091,6.636363636363637,scenarios | player-created | new | maps | interfaces | download | discover | create,scenarios interfaces | playercreated maps | new playercreated | maps scenarios | interfaces and | download new | discover and | create discover | and more | and download,scenarios interfaces and | playercreated maps scenarios | new playercreated maps | more create discover | maps scenarios interfaces | interfaces and more | download new playercreated | discover and download | create discover and | and download new,scenarios interfaces | playercreated maps | new playercreated | maps scenarios | interfaces more | interfaces and | download new | discover download | discover and | create discover,scenarios interfaces and | playercreated maps scenarios | new playercreated maps | more create discover | maps scenarios interfaces | interfaces interfaces more | download new playercreated | discover discover download | create discover and | and download new,NNS | NN | JJ | CC | VB | NNP
Sid_Meiers_Civilization_VI.txt,33,0.8484848484848485,5.909090909090909,civilization | winning | vi | time | test | stand | newest | leaders | installment | history’s,your empire | your culture | your civilization | winning civilization | will your | vi is | the test | the newest | the award | test of,your empire advance | your culture and | your civilization stand | winning civilization franchise | will your civilization | vi is the | time civilization vi | the test of | the newest installment | the award winning,winning civilization | will your | will civilization | vi the | vi newest | vi is | test time | test of | stand the | stand test,your empire advance | your culture and | your civilization stand | winning civilization franchise | will will civilization | vi vi the | time civilization vi | the test of | the newest installment | the award winning,NN | NNP | IN | PRP$ | DT | JJS | JJ | VBZ | VBP | VBG
Sid_Meiers_Civilization_VII.txt,27,0.9629629629629629,5.703703703703703,world | vii | strategy | sid | revolutionary | returns | new | meier's | known | greatest,you to | world has | with a | vii empowers | to build | the world | the greatest | the awardwinning | strategy game | sid meiers,you to build | world has ever | with a revolutionary | vii empowers you | to build the | the world has | the greatest empire | the awardwinning strategy | strategy game franchise | sid meiers civilization®,world has | world ever | vii empowers | the awardwinning | strategy game | sid meiers | revolutionary new | returns with | returns revolutionary | returns a,you empowers build | world world ever | with returns revolutionary | vii empowers you | to build the | the world has | the greatest empire | the awardwinning strategy | strategy game franchise | sid meiers civilization®,NN | NNP | DT | JJ | NNS | VBZ | VBN | VB | TO | RB
SKALD_Against_the_Black_Priory.txt,47,0.851063829787234,5.319148936170213,story | world | violent | turn-based | tragic | take | tactical | skald:against | set | rpg,you embark | world of | with deadly | violent deaths | turnbased combat | tragic heroes | the dice | the black | take a | tactical turnbased,you embark on | world of tragic | with deadly creatures | violent deaths and | tragic heroes violent | the dice as | the black priory | take a chance | tactical turnbased combat | story filled with,world tragic | world of | violent deaths | turnbased combat | tragic heroes | take chance | take a | tactical turnbased | story tactical | story filled,you embark on | world world tragic | with deadly creatures | violent deaths and | tragic heroes violent | the dice as | the black priory | take take chance | tactical turnbased combat | story story tactical,JJ | NN | DT | IN | NNS | NNP | CC | VB | VBZ | VBP
Stolen_Realm.txt,36,0.9444444444444444,5.361111111111111,world | venturing | turn-based | tactical | stolen | solo | simultaneous | set | rpg | realm,you control | with action | where you | venturing forth | up to | turnbased tactical | to 6 | through online | tactical dungeon | stolen realm,you control up | world stolen realm | with action rpg | where you control | venturing forth in | up to 6 | turnbased tactical dungeon | to 6 heroes | through online coop | tactical dungeon crawling,venturing forth | turnbased tactical | tactical dungeon | stolen realm | solo through | solo or | solo online | simultaneous turnbased | set in | set highfantasy,you control up | world stolen realm | with action rpg | where elements control | venturing forth in | up control 6 | turnbased tactical dungeon | to 6 heroes | through online coop | tactical dungeon crawling,JJ | NN | IN | NNP | VBZ | VBG | NNS | DT | WRB | VBN
Summoners_War.txt,48,0.8958333333333334,4.666666666666667,world | monsters | vital | victory | using | summoners | strategy | sky | rpg | resource,your own | your monsters | world under | world jump | with your | vital resource | victory go | using over | under battle | to claim,your own deck | world under battle | world jump into | with your monsters | vital resource mana | victory go on | using over 1500 | under battle over | to claim victory | the world jump,world under | world jump | world battle | vital resource | victory go | using over | using 1500 | summoners around | summoners all | strategy using,your design deck | world world battle | world jump into | with adventure monsters | vital resource mana | victory go on | using using 1500 | under battle over | to claim victory | the world jump,NN | NNP | DT | IN | JJ | PRP$ | WDT | VBG | VBD | VB
Sword_of_Convallaria.txt,49,0.8571428571428571,4.938775510204081, | world | use | twists | turn-based | train | tactical | strategy | squad | save,your squad | your own | your destiny | you make | world of | will reshape | where every | use your | twists where | turnbased ,your squad and | your own strategy | you make will | world of plot | will reshape your | where every choice | use your own | twists where every | turnbased  pixel | train a roster,world plot | world of | use your | use strategy | use own | twists where | twists every | turnbased  | train roster | train a,your use strategy | your squad and | you make will | world world plot | will reshape your | where every choice | use use own | twists twists every | turnbased  pixel | train train roster,NN | NNP | DT | VB | JJ | IN | PRP$ | CC | VBP | NNS
